     time        	        Q [m^3/dt]        	     BOD5  [g/m^3]        	      COD  [g/m^3]        	       Cu  [g/m^3]        	     Ntot  [g/m^3]        
19.05.2000 00:00:00        	  4.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
20.05.2000 00:00:00        	  4.20000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
21.05.2000 00:00:00        	  2.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
22.05.2000 00:00:00        	  4.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
23.05.2000 00:00:00        	  2.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
24.05.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
25.05.2000 00:00:00        	  1.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
26.05.2000 00:00:00        	  2.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
27.05.2000 00:00:00        	  2.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
28.05.2000 00:00:00        	  1.99200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
29.05.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
30.05.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
31.05.2000 00:00:00        	  0.79200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
01.06.2000 00:00:00        	  0.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
02.06.2000 00:00:00        	  1.20000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
03.06.2000 00:00:00        	  1.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
04.06.2000 00:00:00        	  1.20000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
05.06.2000 00:00:00        	  1.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
06.06.2000 00:00:00        	  0.40800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
07.06.2000 00:00:00        	  0.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
08.06.2000 00:00:00        	  1.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
09.06.2000 00:00:00        	  1.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
10.06.2000 00:00:00        	  0.79200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
11.06.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
12.06.2000 00:00:00        	  2.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
13.06.2000 00:00:00        	  1.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
14.06.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
15.06.2000 00:00:00        	  1.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
16.06.2000 00:00:00        	  1.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
17.06.2000 00:00:00        	  0.79200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
18.06.2000 00:00:00        	  1.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
19.06.2000 00:00:00        	  1.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
20.06.2000 00:00:00        	  2.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
21.06.2000 00:00:00        	  1.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
22.06.2000 00:00:00        	  1.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
23.06.2000 00:00:00        	  4.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
24.06.2000 00:00:00        	  1.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
25.06.2000 00:00:00        	  3.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
26.06.2000 00:00:00        	  3.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
27.06.2000 00:00:00        	  2.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
28.06.2000 00:00:00        	  3.40800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
29.06.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
30.06.2000 00:00:00        	  1.99200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
01.07.2000 00:00:00        	  0.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
02.07.2000 00:00:00        	  1.20000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
03.07.2000 00:00:00        	  2.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
04.07.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
05.07.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
06.07.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
07.07.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
08.07.2000 00:00:00        	  2.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
09.07.2000 00:00:00        	  4.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
10.07.2000 00:00:00        	  0.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
11.07.2000 00:00:00        	  1.99200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
12.07.2000 00:00:00        	  2.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
